item_id,price,shop_id,shop_title,skuurl,sold,title,totalSoldQuantity
566909322685,238.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=566909322685,1,物理学大辞典,13
571102670966,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=571102670966,2,半导体器件物理学习与考研指导/孟庆巨，孙彦峰/科学出版社考研辅导书,2
520446017865,49.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520446017865,0,"绕来绕去的向量法/走进教育数学/张景中,彭翕成",38
520588080576,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520588080576,0,"流形上的分析/数学名著译丛 (美)J.R.曼克勒斯著,谢孔彬,谢云鹏译",12
568958741962,37.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=568958741962,1,事件相关电位原理与技术,7
576527599961,101.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=576527599961,2,高等构造地质学(第一卷)思想方法与构架/侯泉林,8
584778424048,20.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=584778424048,1,皮三日记：一个肺癌细胞的独白,6
520447321381,24.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520447321381,2,最优化方法及其Matlab程序设计:含光盘,5
582098524134,66.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=582098524134,6,医学图像三维重建和可视化--VC++实现实例,9
520446249097,66.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520446249097,0,数学解题策略/走进教育数学 朱华伟科学出版社,31
576053836847,29.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=576053836847,4,中医内科学笔记(第2版) 其他作者 张润顺,7
520562073750,300.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520562073750,0,中国动物志(昆虫纲蚤目上下)(精)/吴厚永,2
520436123160,21.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436123160,1,"无机化学  铁步荣,邵丽心 著",12
575672048770,45.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=575672048770,0,物理学前沿问题与基础,2
546687510135,133.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546687510135,0,[按需印刷]钱学森论系统科学(书信篇),5
521151282739,52.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521151282739,0,网络安全：现状与展望,0
564712949431,72.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=564712949431,1,[按需印刷]分数阶系统鲁棒性分析与鲁棒控制,1
520446507662,21.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520446507662,0,"工程识图习题集(第二版) 科学出版社 卜林森,贾皓丽",0
520438769115,101.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438769115,0,形状记忆聚合物及其多功能复合材料(导读版)(精)/材料科学与应用进展,1
520534110593,15.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520534110593,0,中医儿科学  秦艳虹,0
520443472337,44.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520443472337,0,几何与代数导引,0
520736253433,58.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520736253433,0,外国刑法学原理-(大陆法系)/贾济东,0
520441428526,124.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441428526,0,固体量子场论/现代物理基础丛书,5
560365604653,69.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560365604653,1,深度测序数据的生物信息学分析及实例,25
546706883864,133.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546706883864,1,[按需印刷]微流控芯片中的流体流动,23
577088313602,117.71,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=577088313602,2,先天性心脏病超声精细讲解,3
520450684277,26.60,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520450684277,0,数学物理趣谈(从无穷小开始)/走近科学高端科普系列/张天蓉,11
520441324444,69.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441324444,0,磷灰石纳米粒子的制备改性及其生物安全性(精)/纳米安全性丛书/纳米科学技术大系,0
520438595458,259.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438595458,0,塞上回韵:宁夏博物馆藏回族文物集萃,0
546649781605,43.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546649781605,1,生物制药学  余蓉，郭刚,27
577662416445,126.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=577662416445,2,"【官方】力学（第二版）（上下2册）/物理学大题典/强元棨,程稼夫,张鹏飞",15
577280504786,73.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=577280504786,0,等离子体物理学导论,2
521150692677,29.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521150692677,0,大学计算机基础(Office2010版普通高等教育十二五规划教/王建忠,0
520532465276,20.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520532465276,0,上班那点儿事——漫画职场攻略,0
520442907289,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520442907289,1,磁性物理/现代物理基础丛书/金汉民,8
520445423698,27.60,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520445423698,1,英语语法就这么简单,1
520440604829,73.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520440604829,0,ActionScript 3.0图像处理基础教程,0
576779150116,104.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=576779150116,1,素数与群表示论（英文）,1
520444665613,43.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520444665613,5,"有机化学(第二版) 李艳梅,赵圣印,王兰英 等 编",56
520433384399,180.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520433384399,0,中医古籍文献学（修订版）,0
567866158962,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=567866158962,0,商业银行管理  程婵娟，刘晓锋，李逸飞,9
45643866753,93.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45643866753,0,微生物资源学(第2版),0
555944725426,42.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=555944725426,0,民法学(第2版普通高等教育法学核心课教材)  胡家强，苑敏,10
568227617483,33.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=568227617483,0,生物学专业英语 Biology-Related English,5
531477686941,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=531477686941,1,21世纪理论物理及其交叉学科前沿丛书 真空结构、引力起/王顺金,3
555973996323,36.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=555973996323,1,金融市场学(第三版),13
520525349701,110.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520525349701,0,普林斯顿数学指南（第三卷）,22
520530628730,36.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520530628730,0,高等数学学习与提高（第二版）  杨建华，孙霞林，王志宏 编,1
573100562075,15.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=573100562075,1,病理学基础学习指导（内蒙版）,1
575531436466,29.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=575531436466,1,杨甲三针灸取穴图解（全新升级版）,1
576299905605,94.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=576299905605,1,混凝土随机损伤力学,4
520533414577,28.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520533414577,0,测量电子电路设计:滤波器篇/[日]远坂俊昭著;彭军,10
520437693427,43.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520437693427,0,青海地理,0
520536816921,16.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520536816921,0,战胜英语易混淆词,0
520440644694,18.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520440644694,3,"生物化学与分子生物学学习纲要与同步练习(医学课程学习纲要与强化训练) 卜友泉,宋方洲 编",40
520449784575,34.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520449784575,0,剑桥雅思全真试题9最新解析,2
520526581795,31.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520526581795,0,公共关系学-战略、管理与传播,0
537201309961,151.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=537201309961,0,[按需印刷]带熵博弈的局势分析学与计策理论(下册),3
520449030725,30.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520449030725,0,新大学化学（第三版）  曲保中，朱炳林，周伟红 编,1
520532165401,25.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520532165401,0,货币银行学 科学出版社 叶立新,44
555230596310,314.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=555230596310,0,胎儿畸形产前超声诊断学（第2版）李胜利罗国阳 科学出版社,48
520447129896,33.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520447129896,0,化学教学测量与评价/李广洲,0
520448858984,51.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520448858984,2,药用植物学  王德群，谈献和 编 王德群谈献和,43
586530037033,37.92,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=586530037033,1,数据科学实战速查表（第1辑）,2
520443232274,101.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520443232274,0,同步辐射光源及其应用（下册）,1
564030561045,88.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=564030561045,1,2019临床医学检验技术(师)应试指导及历年考点串讲/傅占江,12
578070169321,21.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=578070169321,1,线性代数/王定江/科学出版社,2
546696015381,37.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546696015381,1,"生理学( 第4版)邱一华,彭聿平",15
